source_entity_ref,metric_name,metric_value,timestamp,model_type,dimensions
mlflow://experiment-2/adverse-drug-event-detector,accuracy,0.8838,2026-05-20T23:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,precision,0.9051,2026-05-20T23:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,recall,0.8798,2026-05-20T23:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,f1_score,0.9132,2026-05-20T23:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,auc_roc,0.8906,2026-05-20T23:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,accuracy,0.9214,2026-05-21T20:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,precision,0.8972,2026-05-21T20:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,recall,0.9112,2026-05-21T20:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,f1_score,0.8987,2026-05-21T20:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,auc_roc,0.8882,2026-05-21T20:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,accuracy,0.8752,2026-05-23T11:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,precision,0.8943,2026-05-23T11:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,recall,0.9042,2026-05-23T11:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,f1_score,0.9096,2026-05-23T11:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,auc_roc,0.876,2026-05-23T11:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,accuracy,0.9014,2026-05-24T04:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,precision,0.8645,2026-05-24T04:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,recall,0.8749,2026-05-24T04:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,f1_score,0.9052,2026-05-24T04:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,auc_roc,0.8881,2026-05-24T04:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,accuracy,0.8991,2026-05-24T23:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,precision,0.9003,2026-05-24T23:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,recall,0.8863,2026-05-24T23:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,f1_score,0.8954,2026-05-24T15:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,auc_roc,0.9168,2026-05-24T23:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,accuracy,0.8939,2026-05-26T10:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,precision,0.9171,2026-05-26T10:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,recall,0.8896,2026-05-26T10:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,f1_score,0.8971,2026-05-26T10:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,auc_roc,0.89,2026-05-26T10:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,accuracy,0.8809,2026-05-26T12:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,precision,0.8884,2026-05-26T12:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,recall,0.8871,2026-05-26T12:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,f1_score,0.8995,2026-05-26T12:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,auc_roc,0.9299,2026-05-26T12:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,accuracy,0.9063,2026-05-28T03:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,precision,0.8992,2026-05-28T03:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,recall,0.8986,2026-05-28T03:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,f1_score,0.8753,2026-05-28T03:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,auc_roc,0.896,2026-05-28T03:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,accuracy,0.902,2026-05-29T09:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,precision,0.8968,2026-05-29T09:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,recall,0.8822,2026-05-29T09:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,f1_score,0.8891,2026-05-29T09:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,auc_roc,0.9015,2026-05-29T09:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,accuracy,0.8927,2026-05-30T01:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,precision,0.8722,2026-05-30T01:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,recall,0.8766,2026-05-30T01:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,f1_score,0.8958,2026-05-30T01:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,auc_roc,0.911,2026-05-30T01:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,accuracy,0.9026,2026-05-31T02:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,precision,0.8851,2026-05-31T02:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,recall,0.8785,2026-05-31T02:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,f1_score,0.8836,2026-05-31T02:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,auc_roc,0.8872,2026-05-31T02:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,accuracy,0.8888,2026-06-01T11:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,precision,0.9117,2026-06-01T11:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,recall,0.9059,2026-06-01T11:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,f1_score,0.8827,2026-06-01T11:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,auc_roc,0.8827,2026-06-01T11:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,accuracy,0.8951,2026-06-01T14:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,precision,0.8977,2026-06-01T14:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,recall,0.891,2026-06-01T14:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,f1_score,0.8905,2026-06-01T14:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,auc_roc,0.8708,2026-06-01T14:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,accuracy,0.8952,2026-06-02T21:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,precision,0.9011,2026-06-02T21:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,recall,0.8915,2026-06-02T21:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,f1_score,0.8829,2026-06-02T21:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,auc_roc,0.9181,2026-06-02T21:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,accuracy,0.8749,2026-06-03T14:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,precision,0.8566,2026-06-03T14:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,recall,0.8929,2026-06-03T14:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,auc_roc,0.8695,2026-06-03T14:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,f1_score,0.8676,2026-06-03T14:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,accuracy,0.8574,2026-06-05T01:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,precision,0.895,2026-06-05T01:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,recall,0.8941,2026-06-05T01:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,f1_score,0.894,2026-06-05T01:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,auc_roc,0.8965,2026-06-05T01:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,accuracy,0.8941,2026-06-05T16:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,precision,0.8899,2026-06-05T08:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,recall,0.8772,2026-06-05T16:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,auc_roc,0.8748,2026-06-05T16:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,f1_score,0.9093,2026-06-05T16:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,accuracy,0.8798,2026-06-06T15:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,precision,0.8725,2026-06-06T15:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,recall,0.8875,2026-06-06T15:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,f1_score,0.8752,2026-06-06T15:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,auc_roc,0.8919,2026-06-06T15:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,accuracy,0.8779,2026-06-07T21:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,precision,0.8842,2026-06-08T05:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,recall,0.8995,2026-06-08T05:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,f1_score,0.888,2026-06-08T05:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,auc_roc,0.879,2026-06-08T05:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,accuracy,0.8932,2026-06-08T14:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,precision,0.886,2026-06-08T14:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,recall,0.9053,2026-06-08T14:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,auc_roc,0.8677,2026-06-08T14:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,f1_score,0.8958,2026-06-08T14:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,accuracy,0.9044,2026-06-09T12:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,precision,0.8819,2026-06-09T12:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,recall,0.8815,2026-06-09T12:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,f1_score,0.8863,2026-06-09T12:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,auc_roc,0.8827,2026-06-09T12:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,accuracy,0.8641,2026-06-11T08:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,precision,0.8697,2026-06-11T08:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,recall,0.8853,2026-06-11T08:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,f1_score,0.897,2026-06-11T08:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,auc_roc,0.8807,2026-06-11T08:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,accuracy,0.8966,2026-06-12T03:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,precision,0.8767,2026-06-12T03:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,recall,0.8689,2026-06-12T03:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,f1_score,0.8872,2026-06-12T03:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,auc_roc,0.887,2026-06-12T03:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,accuracy,0.8844,2026-06-13T01:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,precision,0.8747,2026-06-13T01:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,recall,0.8674,2026-06-13T01:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,f1_score,0.9049,2026-06-13T01:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,auc_roc,0.8697,2026-06-13T01:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,accuracy,0.8843,2026-06-14T05:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,precision,0.8795,2026-06-14T05:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,recall,0.8779,2026-06-14T05:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,f1_score,0.8854,2026-06-14T05:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,auc_roc,0.8822,2026-06-14T05:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,accuracy,0.8473,2026-06-14T12:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,precision,0.8667,2026-06-14T12:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,recall,0.8613,2026-06-14T12:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,f1_score,0.8687,2026-06-14T12:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,auc_roc,0.882,2026-06-14T12:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,accuracy,0.8634,2026-06-15T23:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,precision,0.8637,2026-06-15T23:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,f1_score,0.8777,2026-06-15T23:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,recall,0.8714,2026-06-15T23:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,auc_roc,0.8751,2026-06-15T23:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,accuracy,0.8829,2026-06-16T21:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,precision,0.8535,2026-06-16T21:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,recall,0.8838,2026-06-16T21:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,f1_score,0.9042,2026-06-16T21:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,auc_roc,0.9029,2026-06-16T21:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,accuracy,0.8812,2026-06-18T07:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,precision,0.8515,2026-06-18T07:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,recall,0.8731,2026-06-18T07:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,f1_score,0.8763,2026-06-18T07:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,auc_roc,0.865,2026-06-18T07:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,accuracy,0.8788,2026-06-18T15:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,precision,0.8657,2026-06-18T15:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,recall,0.8748,2026-06-18T15:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,f1_score,0.8817,2026-06-18T15:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,auc_roc,0.8577,2026-06-18T15:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,accuracy,0.8659,2026-06-20T10:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,precision,0.8946,2026-06-20T10:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,recall,0.8572,2026-06-20T02:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,f1_score,0.8807,2026-06-20T10:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,auc_roc,0.8557,2026-06-20T10:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,accuracy,0.8739,2026-06-20T16:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,precision,0.8458,2026-06-20T16:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,recall,0.8936,2026-06-20T16:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,f1_score,0.8402,2026-06-20T16:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,auc_roc,0.8694,2026-06-20T16:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,accuracy,0.8656,2026-06-21T14:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,precision,0.8961,2026-06-21T14:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,recall,0.8399,2026-06-21T14:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,f1_score,0.8878,2026-06-21T14:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,auc_roc,0.8422,2026-06-21T14:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,accuracy,0.8676,2026-06-22T21:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,precision,0.8647,2026-06-22T21:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,recall,0.8407,2026-06-22T21:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,f1_score,0.8497,2026-06-22T21:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,auc_roc,0.8584,2026-06-22T21:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,accuracy,0.8517,2026-06-23T16:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,precision,0.8737,2026-06-23T16:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,recall,0.8554,2026-06-23T16:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,f1_score,0.8901,2026-06-23T16:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,auc_roc,0.843,2026-06-23T16:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,accuracy,0.8913,2026-06-24T18:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,precision,0.878,2026-06-24T18:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,recall,0.8657,2026-06-24T18:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,f1_score,0.8451,2026-06-24T18:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,auc_roc,0.8868,2026-06-24T18:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,accuracy,0.8899,2026-06-26T01:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,precision,0.8727,2026-06-26T01:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,recall,0.8584,2026-06-26T01:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,f1_score,0.8397,2026-06-26T01:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,auc_roc,0.8493,2026-06-26T01:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,accuracy,0.8795,2026-06-27T08:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,precision,0.8824,2026-06-27T08:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,recall,0.8629,2026-06-27T08:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,f1_score,0.8822,2026-06-27T08:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,auc_roc,0.8691,2026-06-27T08:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,accuracy,0.8606,2026-06-28T06:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,precision,0.87,2026-06-28T06:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,recall,0.8679,2026-06-28T06:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,f1_score,0.8583,2026-06-28T06:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,auc_roc,0.8662,2026-06-28T06:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,precision,0.8445,2026-06-28T16:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,accuracy,0.8616,2026-06-28T16:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,recall,0.8747,2026-06-28T16:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,f1_score,0.8725,2026-06-28T16:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,auc_roc,0.8769,2026-06-28T16:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,accuracy,0.8498,2026-06-29T20:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,precision,0.8816,2026-06-29T20:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,recall,0.8447,2026-06-29T20:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,f1_score,0.8383,2026-06-29T20:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,auc_roc,0.8798,2026-06-29T20:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,accuracy,0.8372,2026-07-01T00:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,precision,0.8812,2026-07-01T00:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,recall,0.855,2026-07-01T00:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,f1_score,0.8742,2026-07-01T00:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,auc_roc,0.8497,2026-07-01T00:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,accuracy,0.8655,2026-07-02T05:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,precision,0.8613,2026-07-01T21:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-2/adverse-drug-event-detector,recall,0.837,2026-07-02T05:00:00Z,classification,"{""cohort"": ""all""}"
