source_entity_ref,metric_name,metric_value,timestamp,model_type,dimensions
agent://clinical-decision-support-agen,task_completion,0.9117,2026-07-12T20:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.8921,2026-07-12T20:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.9241,2026-07-12T20:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,2642,2026-07-12T20:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,1670,2026-07-12T20:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,5.94,2026-07-12T20:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,task_completion,0.8769,2026-07-13T23:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.9028,2026-07-13T23:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.9198,2026-07-13T23:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,1296,2026-07-13T23:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,1738,2026-07-13T23:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,17.48,2026-07-13T23:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,task_completion,0.924,2026-07-15T07:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.9283,2026-07-15T07:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.9449,2026-07-15T07:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,3458,2026-07-15T07:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,1014,2026-07-15T07:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,19.61,2026-07-15T07:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,task_completion,0.9017,2026-07-15T21:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.9436,2026-07-15T21:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.8874,2026-07-15T21:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,1121,2026-07-15T21:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,1860,2026-07-15T21:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,12.66,2026-07-15T21:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,task_completion,0.9226,2026-07-17T02:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.9124,2026-07-17T02:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.9118,2026-07-17T02:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,1486,2026-07-17T02:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,1681,2026-07-17T02:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,9.01,2026-07-17T02:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,task_completion,0.885,2026-07-18T07:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.9031,2026-07-18T07:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.9307,2026-07-18T07:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,1734,2026-07-18T07:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,1584,2026-07-18T07:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,7.02,2026-07-18T07:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,task_completion,0.9252,2026-07-18T21:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.9133,2026-07-18T21:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.8936,2026-07-18T21:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,2419,2026-07-18T21:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,1411,2026-07-18T21:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,17.87,2026-07-18T21:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,task_completion,0.9197,2026-07-19T23:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.8957,2026-07-19T23:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.9085,2026-07-19T23:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,894,2026-07-19T23:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,812,2026-07-19T23:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,14.83,2026-07-19T23:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,task_completion,0.9237,2026-07-21T09:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.9197,2026-07-21T09:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.953,2026-07-21T09:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,3870,2026-07-21T09:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,627,2026-07-21T09:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,5.0,2026-07-21T09:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,task_completion,0.9258,2026-07-22T00:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.9244,2026-07-22T00:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.9382,2026-07-22T00:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,907,2026-07-22T00:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,1926,2026-07-22T00:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,10.96,2026-07-22T00:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,task_completion,0.9026,2026-07-22T14:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.942,2026-07-22T14:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.9369,2026-07-22T14:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,1145,2026-07-22T14:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,1896,2026-07-22T14:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,6.88,2026-07-22T14:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,task_completion,0.9183,2026-07-23T19:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.8984,2026-07-23T19:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.9371,2026-07-23T19:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,1498,2026-07-23T19:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,417,2026-07-23T19:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,1.67,2026-07-23T19:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,task_completion,0.9375,2026-07-24T23:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.9313,2026-07-24T23:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.9064,2026-07-24T23:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,2750,2026-07-24T23:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,2213,2026-07-24T23:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,19.52,2026-07-24T23:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,task_completion,0.9431,2026-07-26T05:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.91,2026-07-26T05:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.9522,2026-07-26T05:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,3008,2026-07-26T05:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,1025,2026-07-26T05:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,12.23,2026-07-26T05:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,task_completion,0.9566,2026-07-27T02:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.9007,2026-07-27T02:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.8991,2026-07-27T02:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,3110,2026-07-27T02:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,2081,2026-07-27T02:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,10.95,2026-07-27T02:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,task_completion,0.8772,2026-07-28T08:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.9108,2026-07-28T08:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.9057,2026-07-28T08:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,1166,2026-07-28T08:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,2109,2026-07-28T08:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,6.85,2026-07-28T08:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,task_completion,0.9217,2026-07-29T01:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.919,2026-07-29T01:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.937,2026-07-29T01:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,800,2026-07-29T01:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,2443,2026-07-29T01:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,16.49,2026-07-29T01:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,task_completion,0.9075,2026-07-29T16:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.9387,2026-07-29T16:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.9651,2026-07-29T16:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,3894,2026-07-29T16:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,2254,2026-07-29T16:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,6.69,2026-07-29T16:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,task_completion,0.9224,2026-07-31T01:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.928,2026-07-31T01:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.8943,2026-07-31T01:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,829,2026-07-31T01:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,1830,2026-07-31T01:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,4.58,2026-07-31T01:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,task_completion,0.829,2026-05-03T05:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,groundedness,0.8588,2026-05-03T05:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,safety,0.8406,2026-05-03T05:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,input_tokens,2399,2026-05-03T05:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,output_tokens,1203,2026-05-03T05:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,cost_per_day,6.0,2026-05-03T05:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,task_completion,0.8068,2026-05-04T01:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,groundedness,0.8235,2026-05-04T01:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,safety,0.8234,2026-05-04T01:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,input_tokens,3361,2026-05-04T01:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,output_tokens,1413,2026-05-04T01:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,cost_per_day,6.41,2026-05-04T01:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,task_completion,0.8247,2026-05-05T11:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,groundedness,0.8433,2026-05-05T11:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,safety,0.8523,2026-05-05T11:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,input_tokens,1409,2026-05-05T11:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,output_tokens,1486,2026-05-05T11:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,cost_per_day,3.1,2026-05-05T11:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,task_completion,0.8575,2026-05-06T02:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,groundedness,0.8293,2026-05-06T02:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,safety,0.8309,2026-05-06T02:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,input_tokens,3400,2026-05-06T02:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,output_tokens,2315,2026-05-06T02:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,cost_per_day,4.57,2026-05-06T02:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,task_completion,0.8918,2026-05-06T12:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,groundedness,0.9108,2026-05-06T12:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,safety,0.9256,2026-05-06T12:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,input_tokens,2005,2026-05-06T12:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,output_tokens,1402,2026-05-06T12:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,cost_per_day,3.38,2026-05-06T12:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,task_completion,0.8561,2026-05-08T02:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,groundedness,0.8419,2026-05-08T02:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,safety,0.8234,2026-05-08T02:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,input_tokens,1467,2026-05-08T02:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,output_tokens,360,2026-05-08T02:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,cost_per_day,10.38,2026-05-08T02:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,task_completion,0.7978,2026-05-08T22:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,groundedness,0.8693,2026-05-08T22:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,safety,0.8151,2026-05-08T22:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,input_tokens,3704,2026-05-08T22:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,output_tokens,429,2026-05-08T22:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,cost_per_day,7.27,2026-05-08T22:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,task_completion,0.8433,2026-05-09T16:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,groundedness,0.8917,2026-05-09T16:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,safety,0.8609,2026-05-09T16:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,input_tokens,1142,2026-05-09T16:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,output_tokens,2225,2026-05-09T16:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,cost_per_day,4.45,2026-05-09T16:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,task_completion,0.8651,2026-05-10T20:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,groundedness,0.7906,2026-05-10T20:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,safety,0.879,2026-05-10T20:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,input_tokens,1869,2026-05-10T20:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,output_tokens,1876,2026-05-10T20:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,cost_per_day,15.65,2026-05-10T20:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,task_completion,0.8766,2026-05-12T02:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,groundedness,0.8427,2026-05-12T02:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,safety,0.9378,2026-05-12T02:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,input_tokens,1665,2026-05-12T02:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,output_tokens,2187,2026-05-12T02:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,cost_per_day,14.97,2026-05-12T02:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,task_completion,0.7556,2026-05-12T15:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,groundedness,0.8287,2026-05-12T15:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,safety,0.7953,2026-05-12T15:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,input_tokens,2128,2026-05-12T15:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,output_tokens,1623,2026-05-12T15:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,cost_per_day,4.01,2026-05-12T15:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,task_completion,0.8467,2026-05-14T11:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,groundedness,0.9072,2026-05-14T11:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,safety,0.8575,2026-05-14T11:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,input_tokens,2983,2026-05-14T11:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,output_tokens,800,2026-05-14T11:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,cost_per_day,5.81,2026-05-14T11:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,task_completion,0.8294,2026-05-15T08:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,groundedness,0.865,2026-05-15T08:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,safety,0.8801,2026-05-15T08:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,input_tokens,1312,2026-05-15T08:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,output_tokens,1266,2026-05-15T08:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,cost_per_day,13.03,2026-05-15T08:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,task_completion,0.8513,2026-05-15T22:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,groundedness,0.8901,2026-05-15T22:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,safety,0.842,2026-05-15T22:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,input_tokens,3244,2026-05-15T22:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,output_tokens,790,2026-05-15T22:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,cost_per_day,8.52,2026-05-15T22:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,task_completion,0.8448,2026-05-16T19:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,groundedness,0.8365,2026-05-16T19:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,safety,0.8431,2026-05-16T19:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,input_tokens,3292,2026-05-16T19:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,output_tokens,934,2026-05-16T19:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,cost_per_day,8.06,2026-05-16T19:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,task_completion,0.8017,2026-05-17T14:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,groundedness,0.8353,2026-05-17T14:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,safety,0.8703,2026-05-17T14:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,input_tokens,3659,2026-05-17T14:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,output_tokens,1686,2026-05-17T14:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,cost_per_day,18.69,2026-05-17T14:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,task_completion,0.8601,2026-05-19T08:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,groundedness,0.8444,2026-05-19T08:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,safety,0.8551,2026-05-19T08:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,input_tokens,1289,2026-05-19T08:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,output_tokens,815,2026-05-19T08:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,cost_per_day,10.27,2026-05-19T08:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,task_completion,0.8636,2026-05-19T22:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,groundedness,0.8855,2026-05-19T22:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,safety,0.8269,2026-05-19T22:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,input_tokens,3949,2026-05-19T22:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,output_tokens,1722,2026-05-19T22:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,cost_per_day,16.3,2026-05-19T22:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,task_completion,0.8313,2026-05-21T02:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,groundedness,0.8258,2026-05-21T02:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,safety,0.7974,2026-05-21T02:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,input_tokens,1876,2026-05-21T02:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,output_tokens,461,2026-05-21T02:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,cost_per_day,10.22,2026-05-21T02:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,task_completion,0.8645,2026-05-22T02:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,groundedness,0.796,2026-05-22T02:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,safety,0.8174,2026-05-22T02:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,input_tokens,2857,2026-05-22T02:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,output_tokens,1077,2026-05-22T02:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,cost_per_day,11.77,2026-05-22T02:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,task_completion,0.8019,2026-05-23T05:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,groundedness,0.8698,2026-05-23T05:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,safety,0.821,2026-05-23T05:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,input_tokens,3121,2026-05-23T05:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,output_tokens,956,2026-05-23T05:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,cost_per_day,2.31,2026-05-23T05:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,task_completion,0.8849,2026-05-23T16:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,groundedness,0.7763,2026-05-23T16:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,safety,0.8464,2026-05-23T16:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,input_tokens,3068,2026-05-23T16:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,output_tokens,1803,2026-05-23T16:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,cost_per_day,9.63,2026-05-23T16:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,task_completion,0.7792,2026-05-25T08:00:00Z,agent,"{""cohort"": ""all""}"
agent://prior-authorization-agent,groundedness,0.8262,2026-05-25T08:00:00Z,agent,"{""cohort"": ""all""}"
